1.832828303088902266e-01,2.983133655029696740e+00,-5.339777853920327777e-01,1.324260864156935336e-01,-1.677152046193873591e+00,7.633866017483353916e-01,8.742544455647961454e-01,-6.538838927584249561e-01,9.270096446152185088e-01,1.503730708918296521e+00,9.684991143377825740e-01,-6.719469187615750849e-01,1.039766688368102043e+00,2.632735625742586572e-01
1.434096587084617402e+00,2.018730463517185658e+00,2.975214124950276595e+00,-1.249206480554914955e-01,1.620411418247865498e+00,-6.237228602773283725e-01,-1.267550269560688170e+00,-9.838341227703968350e-01,-9.872897414009939032e-01,-7.036807349278965118e-01,6.602976695031311793e-01,3.418110534061178374e-01,-1.771287646730244747e+00,8.620473436867726047e-01
1.397819576956866039e-01,7.481895664097929499e-01,4.406784828364948003e-01,1.106288588333957712e+00,1.508559471872430169e-01,1.355696478592638865e+00,-4.127700042456640128e-01,-5.411377706130070520e-01,-1.450641111006298445e+00,2.626508735843529618e-01,1.589321490233411849e+00,-4.680303809840556384e-01,-1.489709977780866001e+00,-9.533149256644537495e-01
-1.992887627907468928e-01,-2.811579665636507741e-01,-7.194312285469519619e-01,-1.661860203037909933e+00,-2.818906171162886665e+00,-3.540377705373842221e-01,1.424370818270140893e+00,-9.390705947107651497e-01,-1.548572598485816187e-01,-1.032395449398057607e+00,-6.049286635044529570e-01,-1.666791792268266681e+00,-4.875461073590884320e-01,2.107912393694530706e-01
-2.163870592108917135e-01,2.414650224542194135e-01,-2.071929384250142114e-01,3.934498044049729581e-01,-7.018879335428104271e-01,3.022151507989496166e-01,1.809915348551727199e+00,-5.233200543716527431e-01,7.586832565973944398e-01,2.482277334627721599e-01,-8.478777180189910057e-02,-7.751608088745921554e-01,-1.132761347496722137e-01,-1.624274708638689502e+00
6.102053508654240455e-01,-8.939581198975264931e-01,1.884987761924081351e+00,-9.812470251227083384e-01,1.161275112513936669e+00,6.166229606076181202e-01,1.901368107531399732e+00,-1.499304676042946483e+00,1.561153001813249563e+00,1.380827422378996472e+00,4.790620608731584879e-02,-1.744328409014295755e-01,1.305311674270523969e+00,7.535122857184172185e-01
1.300932216788440177e-01,6.746026592788104646e-03,1.645865106252190291e+00,-3.931016027844500549e-01,-8.761169188527978546e-01,-1.996936928034616754e+00,8.902296726012084438e-01,-5.232948806149857468e-01,6.353283277973741372e-01,3.204238637271046852e-01,5.286492791601324903e-01,-4.695092736503842512e-01,8.872693510978574283e-01,1.965811705724727354e-01
3.976986983672841508e-02,-2.891025069544201354e-01,-8.998051090936975971e-01,-1.804965834064484742e+00,4.316548106527906548e-01,-1.449067828959867743e+00,-1.608282532274477317e-01,7.055538740484581517e-01,-8.591225710758809697e-01,-1.010707375069625158e+00,-1.426607656315289185e+00,1.247631280185045322e+00,-1.100923644926560918e+00,-2.697200134354862389e-01
-5.452074235113489875e-01,-8.346465584627380530e-01,8.749074396041249813e-01,-3.847841508366569574e-01,1.042448989685069494e+00,8.166789237136979906e-01,1.271394353558032098e+00,2.679541301164981861e-04,6.640462473002709531e-01,8.653062158450177677e-01,-1.852916632360990468e+00,-3.050833051057773027e-01,-6.497750577194526533e-01,-1.142183118653746110e+00
-2.006343602633724910e+00,1.078125433820330770e+00,2.682425648035696719e-01,-5.118897603346047598e-01,-2.036843165669270928e-01,1.088746577784599712e+00,-5.551709490834870753e-01,-1.630284208265279533e+00,-1.955176166942787619e+00,1.250214469663526451e+00,-1.491864638484768912e-01,-1.595928888103566257e+00,6.493167779334794165e-01,2.552245944487481211e-01
5.054233153747365037e-01,4.364127318940149158e-01,3.143851006607829568e-01,7.294965007703737569e-01,6.027935172330372016e-01,-3.768921861700950948e-02,6.332190778224533467e-01,1.808765198117151529e-01,-5.808914175021960835e-01,-2.270206398505774992e+00,-1.770985132337397350e-01,-4.807358682322153132e-01,-1.151988115002200663e+00,3.813233682334760677e-01
-1.197297299762422718e+00,-6.557366884161296428e-01,-3.637987877227330524e-01,2.961340672664483087e-01,-1.658877565835713330e+00,-1.534499343307452468e-01,-1.383589344423482581e+00,4.930598563556369274e-01,1.340875534324541096e+00,7.772841919091223462e-01,6.301205298795765630e-01,1.063763568485467589e-02,-4.385326854284289366e-01,-1.020300107610744078e+00
-9.100010503260006489e-01,2.260485899654032516e-01,1.661094209803786859e+00,-1.609416398051300545e+00,-2.887461927904835246e-01,7.240540805888988629e-01,9.536783282292895514e-01,4.983113213070013425e-01,1.822607914172780785e-01,-1.083034805448241100e-01,4.145359236989769602e-01,1.300776929861518827e+00,1.458110379049338601e+00,1.270362925309931779e+00
1.476882674549908625e-01,-1.222758369689949332e+00,3.023469353120544767e-01,-1.258215543590964547e+00,6.549517369529546107e-01,8.746725286198174798e-01,-1.261796480266753617e+00,1.080937588132368621e+00,7.452413339746322141e-01,4.826215683071935492e-01,-2.225193308748073528e-01,2.210497098778192449e+00,7.236069030848801820e-01,-3.579816820215164785e-01
