2.381181284896542738e-01,-1.386170286653163053e-01,9.178641838743035741e-01,7.667861750507301011e-01,7.630322386619236008e-01,-2.461773366213159953e-01,8.883876234370404745e-01,-1.987900458605797782e+00,6.507427857957656658e-02,-1.122753364570433926e-01,-1.377577499508662706e+00,2.140244322758714901e+00,-3.443381989889056083e-01,1.127738649774942870e+00
-6.565293507578081611e-01,-7.285412520531878711e-01,-8.962476392789338053e-01,2.411940308220572593e-01,8.106204871705051662e-01,-1.231860325314499516e+00,3.354712645592192177e-01,-2.394210139670717996e-01,3.473776057623562674e-01,2.940547013844877711e+00,-6.866455063203376341e-02,-3.593341675796050683e-01,-4.492550326792648097e-01,-8.671746631708080466e-01
6.963099062289603847e-01,2.533319166576113002e+00,-5.182338783394431214e-01,4.970929644430400751e-01,-1.171468248049421179e+00,8.902717113564657669e-01,4.421285124663338340e-01,4.119839510860198728e-01,7.318896309603373229e-01,9.344738427519355684e-01,1.425668721699242525e+00,-7.590302311031054128e-01,1.888135153332629046e-01,-1.874068742026784307e+00
2.253668903679478253e-01,2.359637662366927402e-01,4.864097761036417777e-01,2.919376655093344208e-01,-4.603815501724413117e-01,-5.883910654898216047e-02,-2.020436634746271221e+00,2.246526066454113568e+00,2.096601426896609888e-01,-9.460723340692948902e-02,-4.377366415270845801e-01,-1.771601748679009658e+00,-1.596645133210834899e+00,-2.608197004782478734e-01
-2.160795515287463164e+00,5.515755137446739509e-01,6.067934871574105493e-01,9.927028492049059238e-01,3.189904494406881619e-01,-2.037396423386120536e-01,-3.106839217504658857e-01,2.661477016546209828e-01,6.244540994285364272e-02,-1.437472676330837640e-01,-2.272964037369758772e-01,-1.094463691038974007e+00,5.908073120754118168e-01,1.397989131697905674e-01
1.553792066502075186e-01,-2.006344831547175467e-01,9.182440729341662111e-01,-4.927695966036734210e-01,6.165930000917327902e-01,-6.047020759324025496e-01,-1.596007762317292134e+00,-1.409388088023884489e+00,9.457766957265534291e-01,-9.899016007552452479e-01,4.142116149250873458e-01,1.171140555074411616e+00,-5.693058603250884531e-01,9.121557043623564898e-01
1.490132749081150898e+00,1.833701670637640113e+00,1.591001038391383959e+00,2.036166499099676952e-01,1.209513566242632621e+00,3.422498176538447123e-01,1.470740354295551278e+00,9.963798114426040131e-01,9.093352163476514649e-01,-2.558568929076012188e-01,-2.318837076212264536e-01,-8.477783385761117341e-01,1.631551670912223806e-01,1.827535278544075936e+00
1.805311674032200386e+00,-1.982389396801136572e+00,-2.562499095238392588e+00,-1.477859550846995496e-01,-1.784757564164031751e-01,8.124708351732837230e-02,-3.209767738283827221e+00,-5.213872657891225337e-01,3.174911441036629700e-01,-4.159160177910554701e-01,-2.265232938836300391e+00,6.865324946158508634e-01,-5.038059557811168654e-01,-1.087318477321287391e+00
7.929267860190438721e-01,1.335168455007685884e+00,-1.424328274715972009e+00,-1.293915651117014676e+00,2.125320793041534650e-01,2.466042352710354213e-01,1.819815951144914346e+00,5.242146939789624760e-01,-5.541297689154180972e-01,6.100010895799263810e-01,6.400268300046587644e-01,-3.812044056804817643e-02,6.887798479518919548e-01,2.997774446048003805e-01
7.539313949131563053e-01,-2.531011909222348755e-01,-1.281217283815604402e+00,-3.467682939785571850e-01,-2.203715795257995824e-01,4.036430498685347756e-01,1.101848925869984619e+00,1.995999189719774192e+00,-2.525133190338732181e+00,-1.188255472564306636e+00,1.326065527502561514e-01,-7.721767173297109377e-01,1.307261232093696268e+00,-1.804986127311910549e-01
1.739841320383791690e+00,-9.577377230921343410e-01,-3.115834699338588809e-01,-1.613690131207077827e-01,5.807558241292906098e-01,-9.509071620723784646e-01,-7.678464399635615001e-01,-3.691477988162128465e-02,-9.645076665764896751e-01,7.289238047641086737e-01,2.999565673331323623e-01,1.387064640081642652e+00,2.179077024975592802e-01,-1.916427968982737262e+00
-7.337438308596504477e-01,3.671486834443047909e-01,-1.154833230746090400e-01,-8.468646875696504983e-01,6.246877621730090313e-01,5.323351334273300761e-01,-1.676947075520946351e+00,-3.208747143948322833e-01,-1.053939113775490544e-01,1.651359666618797961e+00,-6.413428431625082249e-01,9.920375311392368722e-01,-6.161494077882045950e-01,-8.038608774466959872e-01
9.093188201896824641e-01,1.076513184426410197e+00,-2.403096495363674368e-01,5.916902065781133313e-01,1.327340845924486645e+00,-1.167836424553734043e+00,2.156238114122178473e+00,-4.709058163883945158e-01,1.606834826735754618e+00,-1.115201551403877112e+00,-1.124192729295041326e+00,1.795895739008914471e-01,-4.574312791844484805e-01,2.485850963123922508e+00
-1.022434864345921790e+00,-2.795979661665743521e+00,1.563365785053361101e+00,-4.349682209999438109e-01,-8.413366870301418610e-01,8.489303416884776132e-02,-5.070230447238752713e-01,1.777360407964887271e-02,-1.578218109902609356e+00,1.133883735535866188e+00,1.320676590214527879e+00,2.095274623903371936e+00,3.231181848922025646e-01,1.091572375849069632e+00
