5.601011901759743727e-01,-7.837322567487053915e-01,1.794865712695576376e-01,-1.553051790464450743e+00,1.507581954492238197e+00,-1.288810383275911464e+00,-5.074068704923380135e-01,4.317067694010499196e-02,1.472520155481052084e+00,2.929434673629261465e-01
6.891085763488447036e-01,-6.249044848451446033e-01,-3.540875379635887721e-01,-7.618070322626144808e-01,1.869144002533793314e+00,-1.403249659300668251e+00,-2.149708859850983644e-01,6.713025437217010616e-01,9.614230488225454785e-01,-3.081311597677104941e-01
-6.691416007525997911e-02,-6.633682790623187664e-01,6.786269073227767512e-01,-1.475082787149260222e+00,5.728442603575325531e-01,-1.050199460640014459e+00,3.019954193175974355e-01,-2.794926972968861043e-02,-4.871199799880641668e-01,1.269996208042752095e-01
3.076223564408473443e-01,1.914104428045296236e-01,-7.648349665616787085e-01,-3.070368469065353767e-01,2.125809443135740218e-01,1.037296656131594386e+00,-1.031502064470098068e+00,-1.192009869896492269e+00,-1.258519776955349390e-01,-4.126964383206481179e-01
5.491399188443215618e-01,-2.352999626278501566e+00,7.527832475822374692e-01,3.386613098492268631e-02,-7.567902529190501104e-01,-8.574358878948652452e-01,1.326468440556119177e-01,-1.089084804472298940e-01,1.378638738486237303e+00,8.867141471076400716e-01
8.772494776951630380e-01,-1.735065054363191805e+00,-1.375362015853456077e+00,-5.807844444831659070e-01,3.158010887301653802e-01,-9.694830737424986467e-01,1.473628120960772447e+00,-5.235878785763889987e-01,6.269379188867998387e-01,5.108609718948161627e-01
